,0,1,2
1013,567413656,479249,428587115
1020,817176043,390071106,8921
1022,805103797,210463,541515
1023,805097729,230472,548361279
1029,574551507,232204,467622310
1030,548472440,223021,622231930
1031,4015,472520611,784964380
1032,379657,298019161,199600
1040,755289574,272599215,430647906
1041,470449260,778724889,776197063
1044,380814894,397297,383594627
1059,374157587,389954289,292549
1067,413650,567423993,395625797
1074,46430,288321383,619631237
1079,428587115,548472440,34281
1086,160501760,551839851,784436432
1094,392184648,460767290,567454382
1099,585408569,292549,562312443
1106,708,266313,518135153
1109,728919254,322844427,590551
1112,703168330,156500,173259
1113,516156769,660258018,417479261
1114,395749371,292839,428587115
1115,457624503,631044353,592961430
1121,702941715,360225453,386685852
1130,524570762,471421,303016535
1138,438355065,401186508,500969741
1141,631043516,442069883,567512358
1143,548472440,397839585,202446
1148,518135153,728306688,631046549
1150,532051271,193114,402754614
1153,720062867,397297,349692
1157,817095735,631042797,509329187
1158,571274865,783777499,567458057
1165,460767290,776197063,744032932
1166,631056651,570655420,331847
1168,650276160,584901186,619246053
1169,32876,631231404,413650
1176,360233228,173259,442072356
1186,243940292,516156769,260177
1191,660258018,378635638,471323370
1192,397649,395335257,365262394
1193,398276051,348381,380814894
1194,728294594,8921,548361279
1196,460767290,531864482,570655420
1200,596154823,660236919,417898797
1205,46430,561809857,240572
1209,716063997,234251144,728749270
1211,442080707,166933212,792220411
1214,292549,660236919,622231930
1215,272599215,776197063,585381474
1230,17452,547520973,401184534
1233,574206,374154097,34281
1235,143,817176043,234089
1236,554519700,702295386,60899671
1239,409419413,413538,548249893
1242,292839,571852302,349692
1243,441838381,548472440,349692
1246,518750671,723257917,470491721
1258,600439129,46430,230472
1261,631048209,513970,779549626
1262,165261,567444807,413698
1264,74088452,441838381,46430
1271,397649,567402448,398276051
1272,585381474,703140339,502885319
1279,7240,294078,505099
1282,165261,216133,423291
1285,616246953,199600,348381
1293,460767290,631048209,372105535
1296,409419413,15118,15858
1298,457962127,417875273,292839
1305,260193,9203,288321383
1306,776146107,74088452,590551
1307,360225453,626575842,292549
1323,245916,567451529,267111
1324,567456773,386685852,442069883
1327,470505601,360225453,460767290
1329,770007,808871973,570655420
1330,166933212,234089,513466778
1337,631035063,817176043,717293362
1338,486947877,548541288,535897521
1345,471359970,417059200,565350275
1358,347267,574551507,413538
1360,173259,574551507,15118
1364,471323370,348381,351097172
1366,397297,616246953,397297
1379,430647906,362923057,199553
1388,423291,460767290,240572
1391,776197063,513930709,631043516
1396,156871,102,505099
1409,173259,394882214,417059200
1422,472502936,544718313,401526
1424,717928534,585381474,368789
1426,386622387,650256067,524570762
1430,323091842,169219,22859
1431,776123970,166937573,108364985
1432,567433703,728919254,389954289
1440,703168330,395749371,87389
1442,584772305,641251682,548258153
1454,385857693,191235,600512665
1459,548541288,643663090,548299644
1462,535910186,562312443,156500
1463,518766163,234089,272471109
1465,558880329,467622310,631057380
1476,348381,457624503,417898797
1483,779549626,801529596,292839
1484,442072356,783777499,805097729
1488,292549,735767301,409405998
1492,723257917,533953,784564400
1511,717928534,183472,12431
1519,294078,567509702,177084
1521,210463,392184648,444022870
1522,401186508,349692,11235
1523,224975840,358900,533953
1527,524576620,160153930,600512665
1533,592961430,703266718,67
1536,348381,67,779549626
1539,518766163,547238,784964380
1541,384153347,374155138,224975840
