,0,1,2
934,443,4347,5237
936,1147,862,10475
938,531,2111,3346
940,7705,791,3899
942,490,2437,1947
944,1094,2111,58
946,1605,978,9546
948,2111,1245,10288
950,487,1391,8631
952,6494,868,1674
954,2072,6581,1765
956,77,1636,1800
958,2111,2174,219
960,1765,7968,1096
962,1765,7670,1674
964,2104,978,978
966,9353,3562,2104
968,2111,2298,10266
970,3542,948,9713
972,7286,1646,1674
974,72,658,2174
976,72,148,1091
978,1245,264,791
980,495,477,978
982,118,5335,1682
984,3571,1317,2126
986,1630,226,1245
988,2160,332,254
989,495,1391,77
991,3569,668,77
993,2174,1663,5441
996,1674,5873,2088
1002,2174,10596,125
1011,249,2069,2174
1014,1096,1095,2111
1016,1513,1508,1151
1019,2430,1245,2111
1023,1800,118,9936
1024,1769,2170,919
1026,1947,31,77
1029,1228,978,125
1030,2111,2174,1947
1033,4239,2641,2111
1036,2111,939,1674
1040,496,2111,132
1043,978,8372,791
1045,1095,2072,8938
1047,3374,1800,7670
1049,978,978,1245
1051,7203,1646,1095
1053,430,1508,10194
1055,978,1391,598
1057,2428,528,2174
1059,1963,1096,1087
1061,1667,178,1513
1063,8650,3092,2174
1065,1632,1090,2174
1067,9788,1099,249
1069,982,85,9065
1071,2430,531,9663
1073,258,514,2072
1075,2430,1496,1624
1077,1245,5202,338
1079,2072,1088,1170
1081,125,180,2428
1083,3532,5166,445
1085,319,1245,7928
1087,1094,1097,1947
1089,2141,118,2154
1091,72,978,2072
1093,319,1099,515
1095,443,74,2178
1097,2174,1632,10232
1099,1229,249,1391
1101,4589,978,791
1104,2111,2430,1632
1108,978,7999,3448
1109,2072,2174,502
1112,956,9249,9863
1113,496,9663,3006
1115,2163,2737,77
1118,1245,2174,1765
1119,1765,668,258
1121,72,118,452
1123,3079,4759,486
1125,9141,2111,791
1127,1947,1094,1045
1129,1151,9890,2111
1131,223,1674,978
1133,74,495,1096
1135,2740,1505,791
1137,2111,1096,4607
1139,219,1066,495
1141,1688,4269,2174
1143,180,8022,1633
1145,477,1505,939
1147,1094,272,430
1149,791,9857,480
1151,1667,2111,1107
1153,10476,2111,2111
1155,1283,2421,1273
1157,1674,495,8361
1159,2428,2428,1947
1161,1765,2174,58
1163,77,6932,1086
1165,2155,2163,8437
1167,180,9275,667
1169,1943,2111,2111
1171,528,2485,1667
1173,1152,1922,514
1175,5208,2074,1099
1177,978,978,5623
1179,2104,358,1151
1181,1513,1245,2072
1183,668,1646,4439
1185,2170,1758,492
1187,3946,1667,784
1189,1283,2174,1947
1191,2428,358,1391
1193,1502,1688,1095
1195,258,2067,2111
1197,1633,2174,1944
1199,1633,1800,8021
1200,72,8000,2174
1204,5623,978,401
1206,2111,2111,2421
1207,1765,2174,1634
1208,2174,85,8837
1210,1622,1087,667
1213,495,10572,8486
1214,5081,1623,161
1218,9943,8006,791
1224,1096,978,791
1226,1947,515,634
1227,9350,10279,1180
1230,536,264,2173
1231,8101,1629,1273
1233,77,531,1963
1235,939,495,978
1236,4609,912,2069
1238,479,1502,1633
1240,8170,1391,487
1243,8162,4431,10223
1244,2174,2111,85
1246,2111,483,118
1249,2174,2560,1947
1252,495,2111,531
1254,4873,1800,443
1256,2174,5148,978
1258,35,1245,2168
1260,258,3464,2111
1261,1669,2428,1765
1263,319,2174,2168
1267,1391,2430,1091
1270,3429,118,667
1272,479,1094,1663
1274,1317,7031,72
1276,2111,8792,10539
1278,1096,1391,1031
1280,1283,7892,2174
1282,2428,2173,978
1284,249,1674,1765
1302,5204,2082,118
1305,264,468,72
1307,77,939,1245
1310,2173,5481,1667
1318,490,249,978
1321,1094,4747,1161
1323,8094,531,480
1349,791,139,2692
1353,1095,8938,85
1357,495,478,6157
1371,6580,791,2104
1373,1963,8138,85
1376,978,477,8004
1393,2421,2174,495
1395,4665,7509,1800
1397,3462,1508,5236
1399,1632,2104,492
1401,10223,7725,6547
1403,1094,2072,528
1405,443,1669,1502
1407,1483,978,1088
1409,1391,1508,2826
1411,9506,1086,1089
1413,1259,2428,3453
1418,1245,2428,1667
1420,77,1765,72
1422,264,1632,2170
1426,8960,2111,2174
1430,10288,2174,2111
1433,2174,287,1180
1435,978,2104,8939
1437,591,10251,7851
1440,2075,2082,2111
1442,178,666,7839
1444,1245,1633,979
1445,1947,2111,2111
1447,978,1245,2174
1449,3150,2428,2111
1451,5481,2111,125
1453,6794,978,1632
1454,1674,2174,1391
1458,9105,2174,1769
1460,77,978,702
1462,8938,2545,495
1464,2111,956,2382
1466,450,9053,1523
1468,1765,4351,409
1470,2079,1095,510
1472,5997,1273,8651
1475,2174,1674,1765
1477,1095,1151,4021
1479,978,1180,2421
1481,2067,6037,536
1483,1505,2589,1096
1485,2067,978,3379
1486,536,433,2174
1487,249,1525,2174
1490,443,483,6771
1491,2685,1096,443
1495,2049,10530,118
1496,77,2430,358
1499,1669,2111,358
1500,1245,8793,6494
1502,1641,2174,72
1504,6201,5236,1947
1506,1152,3115,258
1508,8129,2174,8255
1511,2430,1245,74
1514,1245,2111,430
1517,1180,57,10018
1519,2111,125,2174
1520,528,1091,978
1521,7928,10077,2881
1526,1205,2533,514
1529,515,1400,1096
1531,1152,1663,7894
1532,9619,1107,2428
1534,1391,2104,1095
1536,2168,495,2069
1538,2111,1096,2082
1540,1943,2174,338
1542,125,3448,483
1544,3518,9110,1094
1546,6186,1322,81
1548,4026,2069,258
1550,1096,2069,1944
1552,1947,9866,1765
1553,1769,978,249
1556,2421,2701,1161
1557,1947,229,667
1560,1151,1391,155
1561,9620,791,7095
1563,1674,58,754
1565,1095,634,536
1567,1088,445,1663
1570,1947,2168,514
1572,219,2111,6078
1574,2641,5725,118
1577,118,2111,2428
1579,8257,495,1574
1581,3417,978,2163
1583,4271,1628,1095
1585,1663,3847,791
1587,528,492,2111
1588,2174,2704,443
1591,1765,36,1391
1593,2111,3536,443
1595,58,978,443
1596,1454,495,58
1600,2430,4445,978
1602,2072,1094,2067
1605,118,8313,1669
1608,1096,1094,2163
1610,9230,2272,2881
1612,1391,118,1152
1614,2111,1094,1513
1616,1674,1682,1663
1619,2428,9116,978
1622,2430,9100,2111
1624,1765,8070,3865
1626,495,2430,2224
1628,8498,12,298
1630,249,536,1089
1632,1765,597,72
1634,81,1228,1632
1636,1228,1624,483
1638,9788,2174,2163
1640,4161,1947,978
1642,1107,401,3124
1643,77,2170,58
1645,978,9110,6533
1646,2273,1765,1947
1648,2111,2104,1765
1650,1153,2428,8020
1652,978,2174,9437
1654,5953,5482,3354
1655,1091,1632,791
1657,2174,10283,1682
1659,2174,1107,3395
1662,1099,2173,668
1664,1525,132,1229
1666,1947,978,9018
1668,3987,1628,219
1670,1646,2072,430
1672,1245,9276,2161
1674,492,2121,1391
1677,261,1245,8832
1678,528,1089,2224
1679,8415,430,1095
1684,72,1087,471
1686,791,978,2430
1688,667,978,125
1690,1641,2111,479
1692,2716,118,791
1693,1525,1686,3064
1694,2111,8973,1769
1697,978,178,6236
1699,6038,1225,510
1700,2430,8941,1636
1702,8759,1765,10619
1704,938,791,1947
1706,2703,5220,5556
1708,536,10179,10397
1710,1096,251,2161
1712,7125,492,1947
1716,979,1674,9701
1718,2755,1947,978
1719,7114,6016,2174
1721,3900,2174,2174
1724,2111,1505,3900
1726,2546,978,1095
1727,2082,81,784
1730,1245,443,338
1733,468,1095,496
1735,1245,1632,2174
1737,2111,5591,606
1739,1094,2111,3881
1742,2111,1031,1152
1744,10077,1611,1502
1745,2111,2430,258
1746,2273,7613,978
1748,1945,1624,258
1750,1096,1667,443
1752,1944,2111,7042
1755,831,52,1947
1757,9899,261,1633
1759,1094,3488,5006
1761,1071,2111,1223
1763,662,2168,978
1765,8254,4337,1095
1767,791,2111,1632
1769,5451,791,58
1771,1765,2174,445
1773,2082,1095,9450
1775,1525,1669,483
1777,100,1095,4124
1779,5873,3206,2430
1780,125,597,1633
1783,8960,1391,1632
1784,6803,1422,10191
1786,667,1096,6227
1788,1400,125,2004
1791,264,2428,471
1792,1632,2174,2174
1794,992,479,1096
1796,471,515,1289
1798,5482,8414,756
1800,978,2121,9032
1802,8000,5046,1619
1806,2111,10183,1095
1807,1273,1245,1947
1809,10172,6577,2111
1811,1667,1605,3525
1813,2067,85,5920
1815,2654,9368,1636
1817,2858,597,495
1819,478,1273,258
1821,10189,1391,2174
1823,1632,1765,1273
1825,1502,10216,2224
1827,791,1605,9542
1829,1641,2170,1107
1831,5437,8853,1769
1833,1947,81,1094
1835,1800,2162,1391
1837,8006,1619,3479
1841,2170,3258,588
1843,118,5421,4757
1844,1095,1947,2111
1848,1628,166,1937
1850,10456,1391,8002
1852,3083,1502,8708
1854,1674,3166,264
1857,1947,258,2430
1858,2174,2082,1228
1860,1633,3456,8777
1862,1505,484,3613
1864,486,7188,2859
1868,1667,58,1947
1869,2174,6794,8268
1871,7510,6873,443
1872,58,791,1180
1874,2428,2111,2170
1878,74,8165,536
1882,1947,668,8628
1883,1505,1107,272
1884,2174,978,1947
1886,10083,926,2111
1889,996,1947,2111
1892,1674,1633,2111
1894,9179,3798,2072
1896,6291,1107,2560
1898,2174,495,978
1900,791,1107,3914
1902,2430,2104,1245
1904,2174,1682,1228
1906,7289,598,72
1908,1273,1096,1391
1910,791,2111,978
1912,1508,1095,468
1914,2174,251,1391
1916,1508,2430,1245
1918,978,1947,85
1920,876,180,486
1922,5038,1947,9854
1924,1245,978,1513
1926,2134,1094,2168
1928,666,10353,1513
1930,2428,2174,1086
1932,1088,6771,3456
1934,3546,1632,791
1936,1094,2469,791
1938,1674,3232,1682
1940,1229,1947,1152
1942,2830,4229,6729
1944,223,2082,1663
1946,1765,85,1663
1948,1632,1094,477
1950,118,1095,9788
1952,1669,939,77
1954,3062,2174,1508
1956,85,1513,1095
1958,1513,1096,1505
1960,125,10442,7412
1962,443,5560,2126
1964,2111,528,338
1966,7601,2856,978
1968,2111,2494,492
1970,2140,7462,9873
1972,468,2438,6897
1975,1513,3163,9127
1977,1765,528,2170
1979,2067,668,1663
1981,2174,77,9350
1983,223,1095,2069
1985,978,2174,2111
1988,2111,978,1513
1989,2111,1626,2421
1992,1094,2224,7226
1994,2918,8263,445
1996,2684,74,1087
1998,996,1682,77
2001,1323,2111,2163
2003,2111,2174,1052
2005,180,118,1525
2006,471,2174,1947
2007,443,486,10026
2009,1095,1765,430
2011,2067,1107,2069
2013,483,2111,1245
2015,2430,588,58
2017,2173,2174,939
2019,5151,7787,2121
2022,1317,1513,3747
2024,358,531,2174
2026,2163,1107,1094
2028,9031,1525,1947
2030,6986,9434,3679
2032,4500,77,1627
2034,72,1947,2174
2036,2104,1152,151
2038,1107,1322,2506
2041,6037,2604,487
2043,1629,1391,1626
2045,85,4774,939
2047,2072,1095,1107
2048,9183,10189,8973
2051,2072,1633,514
2053,956,978,2160
2055,9095,9068,409
2062,8309,1669,1663
2063,2111,939,1203
2066,1245,2174,8015
2068,401,4216,5760
2070,1086,1947,1403
2072,2174,2421,118
2074,2069,2104,1669
2075,1513,978,496
2077,1245,2430,606
2079,74,443,8335
2081,1096,2174,1626
2083,978,1686,1800
2086,77,5702,667
2088,2111,1069,77
2090,3163,2174,4797
2092,3523,531,1513
2094,2428,1505,10572
2096,77,2174,8094
2098,1473,1947,1947
2100,5341,1646,58
2102,978,2103,2174
2104,7287,2111,430
2106,2111,1667,1322
2108,536,1094,8005
2110,7387,2444,2072
2112,8868,10077,1765
2114,3563,1947,978
2116,8340,2170,510
2118,1634,1107,10494
2120,996,666,445
2121,2428,1765,1947
2122,10398,2428,7200
2124,9788,2428,1391
2126,791,1633,668
2128,1629,7913,668
2130,978,1765,6803
2132,437,1245,85
2134,6879,409,2111
2136,77,8825,477
2138,978,9142,1089
2140,4090,9773,3448
2142,791,1634,1513
2144,8495,2082,4269
2146,1508,10433,180
2148,2111,1229,1947
2150,4021,468,338
2152,463,2111,8971
2154,9350,528,1096
2156,1502,1090,3999
2158,2111,74,118
2160,1626,2173,2430
2162,10201,1800,1944
2166,666,7919,1927
2169,153,2174,118
2171,74,4930,1674
2173,2121,8070,7703
2176,8228,2176,240
2178,2272,1095,978
2179,4803,2421,5046
2181,1505,9653,6037
2183,437,791,258
2185,5236,2101,978
2187,2428,9238,1086
2189,3630,9176,1632
2191,1765,939,180
2194,1245,1050,2049
2196,4563,2174,1765
2198,1096,2111,77
2200,975,978,934
2202,1769,1633,1765
2205,118,2173,487
2207,1095,1669,1630
2209,668,978,2174
2211,2470,528,2111
2213,2163,10396,2174
2217,3313,528,1096
2219,1100,9572,1769
2222,1094,2111,3197
2224,3623,1095,1095
2226,2174,2104,125
2228,401,486,2174
2230,1634,443,2589
2232,1502,8770,514
2234,531,1400,9348
2236,118,4965,2605
2237,634,4663,791
2238,2815,2430,5988
2240,1619,10288,74
2242,3429,791,978
2244,2174,1513,2721
2246,978,1800,8232
2248,2073,2428,978
2250,5942,479,1161
2252,536,1947,2174
2255,10176,1094,666
2257,1877,3389,443
2259,978,2430,1505
2261,2111,1161,2111
2263,1632,1096,365
2265,3083,1095,1800
2267,319,2067,445
2269,791,2421,118
2271,1505,978,2920
2272,536,978,791
2274,1947,1094,77
2276,7892,1667,2104
2279,992,1273,2174
2281,1765,9943,10230
2283,1095,1508,714
2285,2111,978,1211
2287,430,1502,1161
2289,2430,2462,2111
2290,1667,487,1508
2292,479,2082,3447
2294,8651,1245,1094
2296,492,1245,1765
2298,1473,5817,1513
2300,430,1634,486
2302,2174,1765,495
2303,1947,219,9937
2305,1096,495,10529
2307,9638,8911,8666
2309,1391,118,7229
2311,978,495,996
2313,7232,2111,1098
2315,1088,4026,58
2317,2174,1800,1674
2319,1669,1947,471
2321,1947,7353,666
2323,264,1667,2072
2325,2428,4509,1140
2327,1636,2170,2069
2330,2428,2104,1391
2332,2174,1094,2079
2333,791,1947,85
2335,1765,4213,9840
2337,1093,8100,1947
2339,1947,1646,338
2342,2710,1143,1947
2344,363,2428,2067
2347,3278,2719,1095
2349,9094,8263,882
2351,1087,791,8905
2353,8829,2155,2142
2355,1391,902,978
2357,1245,7783,1765
2359,9401,1086,412
2361,978,2174,477
2362,2173,2111,2104
2364,2111,1674,1641
2367,358,996,531
2369,1619,1505,81
2370,791,3430,978
2372,77,430,1094
2374,8823,4337,2741
2376,356,2563,978
2377,2224,486,178
2379,443,1116,1628
2381,531,9776,7017
2383,978,2438,74
2385,1947,490,8771
2387,10003,2174,1116
2389,6714,1273,1508
2392,1096,1094,2774
2395,2121,7898,1391
2397,3808,2067,2430
2398,1096,1273,1765
2401,536,7032,1765
2403,531,4214,1765
2404,2421,2430,219
2406,1096,1505,8183
2408,2111,2430,978
2410,978,1096,1317
2413,2428,452,536
2415,1107,1765,2111
2417,2428,2048,8104
2419,492,3821,1508
2421,6559,258,956
2423,978,2174,1094
2425,956,7897,1633
2430,8000,2174,1765
2433,1505,1180,2859
2435,258,6497,2174
2438,3548,2174,668
2440,510,7399,10227
2442,2174,1089,1505
2445,1945,484,4388
2447,5540,2495,2174
2448,74,1947,10176
2450,249,8004,1502
2452,1622,1094,1669
2454,1087,8651,1502
2456,2067,486,1152
2458,2168,2421,1273
2460,1611,2224,1947
2462,922,978,1769
2464,978,1605,996
2466,2111,8651,1151
2468,1286,1096,2088
2469,978,2104,251
2472,452,487,6803
2473,2082,1094,3753
2475,3446,7158,666
2477,258,2173,8687
2479,2950,987,1502
2481,1095,1107,1947
2483,2430,2174,58
2485,409,58,9189
2487,10579,249,2174
2489,956,5760,1095
2491,1229,1800,2111
2493,1947,6945,1642
2495,272,223,85
2497,486,283,2111
2499,2174,2111,4090
2501,978,956,978
2503,2780,6043,478
2505,1505,5481,1765
2507,1619,2111,1096
2509,978,332,1674
2511,2161,319,3849
2513,9916,791,6227
2515,1094,978,2428
2517,10201,58,1765
2519,3735,515,4946
2523,1400,2072,791
2525,2174,2111,1800
2528,15,358,791
2529,8372,8943,1947
2531,666,1633,74
2533,2140,1094,3970
2535,2428,1622,4229
2536,125,9552,1050
2538,1667,978,1391
2540,2692,58,3847
2542,978,6641,4803
2543,9484,2421,1667
2545,2111,2168,8255
2548,2428,2421,1800
2550,1380,2174,2111
2552,2111,430,1626
2554,2111,258,5623
2556,1947,1273,1628
2558,7721,1095,249
2560,1947,249,1627
2562,2104,2079,2170
2564,1245,5237,568
2566,1438,9685,164
2567,10265,2780,7973
2569,479,118,791
2571,2123,784,8094
2573,8097,1525,10317
2575,443,1095,1027
2577,1096,2111,588
2579,6636,479,536
2581,338,103,1947
2583,1152,2710,978
2586,1283,267,1161
2587,445,2074,978
2590,2428,2428,10631
2592,2126,531,2111
2594,2118,2710,4388
2596,1605,2111,1341
2598,666,1667,1674
2600,3095,1947,118
2602,2163,1947,2174
2604,1947,514,2174
2606,1391,1629,1947
2609,550,3757,9892
2611,2104,4848,536
2612,125,9447,272
2614,1513,4388,2174
2616,956,1245,442
2618,8977,2072,1229
2620,58,3871,9359
2622,258,978,2174
2624,443,7828,978
2626,2104,1669,6201
2628,7913,1947,528
2630,1391,982,391
2632,978,272,978
2634,338,2111,74
2636,8094,1525,10607
2638,1292,1228,1765
2640,2589,9522,2428
2642,1669,791,895
2644,2170,487,1391
2648,2430,2428,1945
2651,2163,1245,1245
2655,8334,1107,668
2657,1624,7108,2421
2659,2298,2111,1622
2660,8099,3174,2111
2662,1096,6422,2486
2664,478,8970,8006
2666,5546,8630,2111
2669,1107,4848,2430
2671,1245,1107,2174
2674,2820,2594,791
2675,1619,479,1151
2677,8000,2430,1095
2679,72,978,495
2681,876,58,1663
2683,1391,1674,6938
2685,118,1095,1505
2687,1669,1095,8578
2689,2168,791,2069
2691,791,118,7717
2693,1273,2069,8356
2695,2154,3999,9071
2697,978,2430,1508
2699,1765,1934,443
2701,1765,3446,2072
2703,1947,2111,7972
2705,791,58,5973
2707,443,2104,430
2709,10369,791,2875
2711,72,5780,1094
2713,2170,7875,443
2715,358,1229,1391
2717,1611,118,1641
2719,409,1505,2104
2721,1800,3604,291
2723,1180,2537,450
2725,1947,2111,2881
2727,2170,8829,1095
2730,1508,1245,1095
2734,10208,1800,3308
2736,264,1091,77
2738,1391,1094,536
2740,2082,884,7860
2742,1513,2111,1800
2744,1107,1765,10589
2746,978,528,597
2748,2174,9808,2002
2750,2859,931,978
2752,2421,2049,1633
2754,536,7495,2168
2756,2170,978,982
2758,1094,1663,2173
2760,536,2072,1374
2762,1094,1245,2049
2764,118,2428,531
2766,978,7522,564
2768,2111,358,2111
2770,1505,72,258
2772,1947,2174,2174
2774,5560,223,58
2776,791,1096,2174
2778,1765,7830,10237
2780,978,978,2173
2782,1273,430,2111
2784,5467,2767,1505
2786,486,1151,244
2788,1636,2133,1245
2790,1245,3492,1800
2792,58,81,2641
2795,2174,10213,2104
2797,8630,118,1765
2799,3198,978,118
2801,77,2111,2174
2803,463,7021,58
2805,1769,258,1667
2806,1765,7656,978
2808,4751,4609,7139
2809,667,1095,8097
2811,1765,2174,1624
2814,1107,791,77
