,0,1,2
865,14705,12956,17003
867,14642,16245,15564
869,16510,14490,15907
873,14982,143391,15698
885,13928,143008,15410
886,17885,15698,16157
892,15513,18530,3674
894,17460,17717,15954
900,14256,13838,18366
903,14464,15129,15978
912,17885,15564,16510
915,14139,14022,14254
922,16025,142988,18102
927,14943,15501,15294
938,3630,14847,13072
940,16522,14168,15921
943,17537,3786,17497
945,16887,14642,15484
947,16525,18261,16429
949,16396,17490,15280
957,15826,12920,12505
960,18457,14830,16550
961,15968,16446,3796
962,14602,12956,15564
969,15467,17919,13424
970,143149,16215,15743
972,17029,16425,13231
975,14490,18118,17836
978,144060,17935,17424
980,17510,16446,13189
984,14318,12968,38
991,3844,14913,17585
994,15747,13162,13898
998,1552,17477,16585
999,17784,17885,15921
1001,14318,16887,15212
1002,3786,13162,14915
1008,13263,16550,17473
1009,144189,17490,14235
1042,15564,16510,3632
1043,14602,1563,18254
1044,18471,1635,16529
1046,144189,12655,16778
1048,13111,18201,17079
1054,16516,15826,15036
1055,16527,144189,13116
1069,143770,143292,17497
1076,13005,1559,15826
1084,15328,15054,12499
1085,15826,16558,3729
1087,14097,1559,13644
1098,16507,18434,17142
1101,14235,17585,35
1103,18254,3578,142988
1104,3671,14933,8
1105,143962,16102,3891
1109,18532,17503,17647
1112,28,17029,17142
1115,15611,15392,16550
1126,16281,144072,17503
1130,17570,14318,143513
1135,12682,3671,68
1137,3872,17619,18161
1141,15875,12921,16452
1143,15467,15255,35
1145,1619,14764,18134
1148,3858,13498,16256
1151,17682,15928,14642
1156,17966,15761,17473
1164,14466,143391,1563
1168,15539,3713,16356
1188,17686,14765,143513
1194,18358,14466,18583
1196,143962,16178,15206
1197,14492,1619,143770
1200,13988,15297,15747
1201,14315,13665,18042
1210,143726,15826,3914
1211,15467,144023,17173
1221,14602,3674,16343
1234,18412,1559,13845
1235,13263,16936,17370
1236,15826,15539,17273
1239,18263,18171,13172
1250,17624,1559,143391
1258,13263,144189,3908
1259,17707,14212,13453
1260,14931,13072,13024
1263,14490,13498,17585
1271,18055,17647,18550
1272,15673,15826,17259
1273,17619,3749,13672
1277,14915,14447,18152
1281,16189,15501,15235
1283,18600,13703,143513
1293,17490,143005,15564
1294,15539,17570,15673
1299,18530,18583,14911
1302,18530,16511,18445
1306,16452,13745,13096
1310,17836,14466,17781
1311,15921,143008,18134
1327,15170,14642,3771
1337,143962,13259,13424
1340,15475,28,15130
1341,15501,143008,17988
1344,3782,17964,17477
1345,16190,17533,18055
1346,16446,3885,14642
1348,15673,143228,15537
1352,14905,17585,17595
1359,16425,12767,13231
1372,12608,3902,14023
1376,12723,144189,13111
1383,16425,14139,28
1384,12567,15564,13845
