,0,1,2
471,1,1795,273
474,788,1679,1679
476,1554,370,1795
479,1620,97,1795
481,1114,1831,411
483,811,1544,1741
485,1795,1242,512
487,370,985,781
489,994,1677,1795
491,805,174,805
493,1221,1679,143
495,217,1664,1474
497,411,79,1367
499,829,1750,1617
501,1675,1240,1548
502,512,828,1820
503,1548,1652,1556
507,805,948,1091
509,1121,1795,464
511,1679,229,1207
513,830,385,1144
515,830,411,458
517,805,1554,1795
520,1544,1741,458
522,593,1558,370
524,1716,1820,646
526,411,1745,1098
528,458,1098,447
530,1548,1806,1556
532,498,1761,143
535,1749,657,1795
536,1618,273,593
538,829,1679,1544
540,1795,1233,593
542,1260,246,1842
543,1,1544,1820
546,578,66,1544
548,1795,1616,1548
551,1548,1554,174
554,1741,1743,593
557,1548,1243,711
558,66,573,1544
560,832,27,805
567,458,1180,1242
570,143,562,512
573,791,1548,1652
575,788,994,1548
577,1839,273,458
579,1544,336,811
581,1548,1121,1677
583,1820,1166,1548
590,1679,113,1805
591,336,368,1830
592,1652,143,780
594,1839,1795,246
596,1767,1544,1048
598,143,1243,1548
600,1619,1767,593
608,1244,1114,1544
610,1820,1545,646
612,932,805,1242
614,1820,1845,451
616,143,411,593
618,1749,1618,1842
620,1795,1108,157
622,1,1741,385
624,1750,1243,1471
627,8,1806,174
630,512,608,385
631,1679,1806,420
633,458,29,1243
634,1121,174,1679
636,1554,1554,540
638,566,1048,1795
640,1140,66,627
642,1620,380,1678
644,1620,1,160
646,273,370,1548
648,458,246,593
650,984,1767,657
652,1618,1103,1677
660,1180,1749,174
662,1820,449,458
664,1750,953,143
666,811,1548,305
668,199,780,225
673,1616,385,1652
675,143,1146,139
680,781,1195,805
682,1652,1549,1767
697,837,1284,1544
703,1795,1679,657
706,1031,246,1146
718,151,411,1537
889,385,1695,66
1003,1240,1741,1121
1101,1743,985,646
1131,1795,1652,91
1172,798,512,30
1228,1652,1749,1486
