,0,1,2
1366,1926192,4958206,10766495
1368,3972888,1082857,9491858
1378,8081255,6820730,11326724
1381,8252539,11450668,9715401
1382,2195951,6823069,9057681
1385,6766045,8216127,167444
1396,2306349,5216190,10410404
1398,10959403,2737412,4533158
1401,4283729,2988282,6018652
1403,6782749,10656931,59597
1410,6568337,4793201,6635586
1412,8663652,1110452,4695804
1427,2970798,6826310,157070
1437,8328336,11436222,9834111
1440,9487965,10619702,11289157
1443,9548799,7318119,10365509
1444,1533180,9005282,567080
1450,9230822,9123602,10214463
1451,2513977,9450149,11500618
1452,2142014,4366850,4775996
1453,6416308,7217463,7159078
1458,7233026,8329661,10133240
1459,10662172,8597164,11029162
1461,1413481,8701840,3311544
1462,7606825,10426008,8783435
1464,3569838,9161823,3776378
1472,5980350,10182157,10943890
1478,11176954,8754321,9469620
1480,8311488,188676,8779148
1481,1711,5437246,11477390
1483,1211521,3433079,1916716
1503,6469738,4277273,9468023
1511,10928108,4443384,5768185
1512,10989266,7707600,7362181
1513,4225542,11228603,10448244
1527,5793198,10633048,6416468
1530,11489888,9806828,6209859
1533,11205877,11324066,10904890
1534,303614,7538681,6820730
1536,9286991,8261215,11717650
1538,9956497,9120934,3055968
1542,10994562,3058521,4177799
1554,7687898,5613183,2723591
1562,8697768,5233134,5973547
1563,4769,158756,10169579
1567,9199874,9981676,2659630
1568,8112527,3802544,10082813
1572,8059313,54495,3599828
1576,10869108,5580418,3573927
1578,8110613,11631499,7309312
1579,11115599,9521048,7786327
1580,392397,7431905,7788179
1587,4317072,800505,8988560
1588,7303793,3697235,11519065
1598,11140025,11299379,11060188
1602,9833471,11225262,4836739
1603,8698271,10277505,10434690
1604,10130319,10484278,11645929
1606,11007534,5848520,11577431
1609,8227714,8139113,3650457
1613,10264897,8196114,1299540
1625,3982854,6665349,8220675
1629,10512898,5517496,9835001
1630,9898915,6496579,3597128
1631,8157041,8136160,8278276
1634,10480293,8550182,9015867
1636,6398078,11085103,11490923
1642,11474049,10267655,11421840
1651,8061048,11384168,9557183
1656,8280836,10960567,1610564
1660,3671250,8490504,5344809
1668,8923470,6565186,10534360
1671,6247780,10487190,1875012
1673,8454504,3320885,9686983
1674,6211600,8685195,448438
1677,7130590,10723495,6897365
1695,9685554,8346180,1368457
1696,7574352,7598458,7126174
1698,11466254,5576660,11427407
1701,345255,10028541,2907325
1702,6767079,8750693,8860350
1706,7902650,2656538,1728878
1715,11156005,7739119,8014621
1721,10384548,3069013,11126152
1722,11291302,11243035,9499706
1733,7613432,10373396,6286243
1734,3539729,9250572,9023146
1740,9664619,6019632,10598304
1742,337649,4220675,8817645
1746,8440355,8161240,3892042
1750,10352285,6505025,4267397
1754,5955941,9323838,11343948
1756,4662722,9181298,9366783
1759,7995880,5664968,11591220
1760,8201795,9893127,8265260
1761,8307067,3756272,1655380
1762,3528411,5513931,11676127
1765,4948896,11181194,11259447
1778,9798872,10857223,10677044
1787,6654432,1884222,9778403
1794,11282625,8634796,6919144
1801,11484273,8140902,9931158
1807,5025358,9020679,7472327
1814,4568553,2397668,7873067
1816,10991420,7864413,8251666
1822,6086212,10914750,7660003
1831,11262998,10052586,924121
1832,11709525,6467058,7366891
1833,8614726,7933353,5284008
1834,9146026,3345923,10145413
1835,5002192,7710193,8093652
1844,9938967,11200627,7281004
1845,5538041,4228494,9929435
1848,9759720,11089518,9382950
1858,5701644,7320539,11450898
1860,8460060,579661,10993343
1862,9046080,8330637,8655825
1869,3959333,8871568,8974979
1881,8550390,4288964,6655807
1889,8876307,8922537,4405815
1895,8131502,1171919,10736160
1904,10243009,11441528,6886449
1906,5326820,3572566,9820766
1908,1321113,1072409,8483329
1919,3168340,521432,82141
1922,7468036,3948193,7935784
1940,8259815,2907325,2132773
1943,8590658,11742790,6680402
1951,11531658,1698947,931576
1967,299017,9186574,5622129
1974,10023034,11404346,10147428
1979,11157213,11566270,11583004
1984,3859793,10972739,4901545
1986,7387384,10731791,10257445
2003,6491238,11292932,3344826
2005,6065620,685185,6411162
2012,7988674,9637253,5628226
2019,7811172,9932987,5495891
2022,4855918,5322953,9626808
2027,8367804,11717082,10129074
2037,8743963,6633532,6998531
2038,971717,5618699,3431767
2042,2099345,11377020,11350677
2044,5243151,4993429,9162827
2047,7351022,10302136,5990917
2048,10000261,9450555,10038365
2052,10256834,9380883,11521596
2056,10272199,3951950,3597602
2065,8353091,10041738,10725106
2074,3160406,1106683,905765
2080,9934035,270361,10815668
2081,2211385,4925110,6115909
2085,10445845,1053496,1065652
2087,3851408,5410177,11612601
2088,4647460,8816110,6346477
2090,8339625,10453999,5822437
2093,4952303,10230604,11521726
2100,10373935,9620362,617175
2104,5214744,2517791,11588605
2108,9202105,759532,523172
2109,10572770,11574048,9435052
2112,10056727,6772496,7386117
2123,9025083,423191,1959000
2131,1253759,6784998,7343842
2132,4042559,8692321,11370975
2133,9815249,11664088,4253159
2134,8275485,10986867,5846681
2146,6816510,9479832,6832258
2149,1897607,8336632,10663902
2153,10058272,8235683,2410461
2154,8903869,9307091,3208457
2159,10837402,9737755,4929992
2160,6408425,10235512,1295520
2162,11221831,5357079,2030960
2164,11229015,11149508,3892042
2172,7950873,644262,4586712
2177,8931197,1990908,10981067
2178,11728970,1026578,10270528
2189,5123248,6941691,3647632
2190,10651642,7875398,9462747
2194,11350075,3159360,4829520
2199,2919990,8284379,11181279
2201,5190830,7055781,5092062
2203,8155955,11633513,6738876
2208,6903025,11539585,10529416
2214,8135004,11157453,11225319
2222,11016147,193016,8897650
2225,6304688,11298672,10334514
2229,11711389,8445425,8352524
2234,5249606,10844528,11601611
2240,4264543,6793492,3664645
2243,9756608,10797314,4371812
2251,2992323,7636879,8685195
2256,2874523,8357826,9921933
2262,10776583,665790,10206086
2282,8349522,1697360,9871928
2286,3591932,11593249,11615084
2291,5261336,8496716,8729788
2292,7531135,8784336,8001184
2294,3592984,8605289,4129691
2298,3679994,11129337,7950389
2299,11511131,5873331,11527512
2303,4920101,3338350,2226314
2306,9138039,4484978,10101033
2315,995498,4947848,8687961
2317,7514706,5205906,8982804
2318,7665992,11130978,11101158
2325,6988706,3270771,7037529
2334,10289970,8324991,7336202
2339,11557372,3478192,6634691
2340,1009365,7169577,7186235
2341,7307643,8390609,2261201
2344,5622615,461794,2549399
2349,10401020,11262995,3527455
2356,5163773,8005208,11389881
2360,10216800,11065517,3434957
2371,608104,8767750,10932558
2376,4858881,6721184,7296878
2386,4176485,3699760,8140721
2387,5434128,8697114,111294
2390,7834760,6194393,7263021
2392,11434117,10216261,6702352
2393,1513493,4988519,3760187
2397,7690945,5395434,6251169
2400,3932846,2684764,9207145
2402,7161490,4677715,7070640
2407,10239417,10613882,6311835
2410,7939965,5371168,5524567
2415,1076580,7640588,10218709
2419,271007,10749845,7475801
2427,8506895,10396856,3574827
2435,11049004,9618035,7295012
2440,6271875,6611616,9298375
2442,5051988,9146044,10174081
2445,10371091,9046824,1694539
2446,9639366,10607532,7885073
2447,4326641,10165080,2457215
2448,89444,7615755,11070805
2452,4960655,8575551,7160535
2463,5451359,9067119,6877933
2468,8670429,1940900,11720551
2475,6758566,7447966,8633403
2481,9238707,9697185,8666027
2485,8744067,9697518,9592926
2487,10682681,10651284,822768
2488,10370959,8195390,11295530
2494,9209560,6724280,8166501
2498,8725440,3571535,7233694
2500,672383,8611824,6155347
2506,10482875,7974526,7262665
2507,7661873,5947856,6899759
2515,4668093,8457788,8272148
2522,7453649,3231508,9819293
2523,8129901,11089540,1375337
2524,11081550,3833300,6876096
2526,5365431,9881246,10850697
2532,8574566,2934532,9127050
2534,11616382,5472730,10985517
2556,7586929,11556475,9774201
2579,9635664,3504711,1014294
2586,2650434,11070867,8433237
2610,86221,9779675,10875322
2615,7532487,9554078,10510768
2623,3034340,765264,11305182
2625,8520733,6294824,7844379
2636,6272261,11485951,7152705
2638,5382455,7652657,7069344
2639,8125484,11149581,1734072
2641,5673113,3278027,8733894
2643,10977699,3542342,8415753
2646,1349740,11309703,4240438
2649,6940347,5247817,8579098
2653,10864743,11330670,9552986
2655,9196313,4499427,8637404
2670,10297697,6287604,10163658
2673,3568143,8626840,10610056
2686,1910912,11371997,11077428
2688,5195768,3842800,9121013
2698,2086863,2219326,9683254
2701,7921529,10334190,6459513
2704,6124905,10101667,11558997
2707,6068297,6293356,4199370
2723,1353335,11617282,7288760
2726,10682937,8010911,5281108
2728,11088219,5332134,3895973
2732,10331726,11336856,9233426
2735,11497515,4332900,11091959
2736,6994616,4213607,9764999
2737,4141305,6063344,7489371
2744,3706561,11114412,6960510
2747,9036246,220866,4363989
2750,8238072,10550247,5142531
2756,8609964,3926851,10026650
2759,7710285,6901554,5734324
2765,10282097,5334464,6232620
2768,10217823,11206447,980396
2769,9394270,11281173,3390077
2770,6839229,10339383,11257522
2774,10564666,10875918,7723742
2776,5844755,11023486,7600573
2779,2036415,9431765,3683007
2781,8475700,8564042,7327452
2784,7393383,10416139,10428632
2790,9107508,1400512,10384018
2793,10450387,10568557,619158
2794,5185919,6967408,2803732
2798,6343987,4800705,7585387
2800,6971120,8752148,6820481
2816,7039756,11253411,782375
2818,11494013,8904591,123209
2824,1697095,7102986,10645615
2829,9587168,6128982,10314771
2840,3228066,10488927,9890477
2852,10876555,6176160,11479327
2856,8989445,10954462,9286794
2859,9764215,9313792,3216186
2863,7174301,5501854,10918533
2864,7862831,2991804,19235
2870,11324221,9985098,9271633
2872,8989445,10483302,6336562
2879,922840,8433906,5776783
2881,10494423,10496967,9534717
2894,11281181,11581687,9214347
2896,8189405,2262701,8591941
2901,10619653,11126377,4220675
2903,9225803,6874954,6353323
2905,10900521,3131133,3890043
2913,9995436,6290873,3590591
2914,3570684,1161175,11342165
2915,3722742,7050922,6329524
2928,10539988,6672007,9750274
2936,1090582,4321737,3752416
2944,8954805,8558103,11295738
2945,6199378,11423565,8060126
2957,1299540,11345939,2964097
2960,4658451,4368044,11486569
2961,10912704,2959698,11380106
2966,10682375,11439169,6373155
2967,100045,11669768,7347370
2970,8557231,10406341,10269792
2975,6681527,10770289,10535040
2979,7824929,8854297,11518875
2980,9267278,11460589,8162429
2991,8405386,11590288,11051122
3004,9379586,7491364,4997081
3008,7204129,7390670,11281341
3016,3674173,10455127,7285864
3018,9698713,10477467,11601212
3020,6198804,7464873,8550390
3024,6306885,4816330,11569462
3028,8756636,10869700,9178446
3031,8925895,6567140,10395645
3038,4753234,4419483,1542027
3040,639815,9089478,3503670
3048,7453167,11648041,10335404
3056,9080429,7209730,9276918
3057,9617637,6425266,6505575
3058,8826292,7503253,9414717
3061,3809248,10327288,1703546
3063,11728832,6059598,7534724
3074,9198602,3716903,8853879
3084,5218938,8478589,9535312
3087,10564523,11315293,8738946
3088,781179,2915691,5702330
3089,10735939,324334,3338094
3090,4073045,4821252,11436119
3094,1424283,9453972,7812588
3096,5052910,11106240,5047053
3098,4152119,4102740,8237356
3103,4674281,9739275,3536795
3108,10471408,4636289,3606591
3110,8219423,5505169,11129864
3113,5848520,9724261,5934581
3114,11691983,6917429,9036988
3121,7656270,7280298,6057051
3128,9492534,11367772,4661941
3131,11499511,10990791,3211327
3134,2087420,6504416,6443038
3152,7181524,46960,10880418
3157,5786044,5756899,7080510
3161,11605197,8263478,3134527
3166,8426006,4573662,8422402
3172,10943549,11750029,4636289
3175,11637438,9826045,5465678
3178,3528725,11480279,10520075
3181,11467331,7149782,5874954
3185,9583630,4317463,5391983
3187,10391952,6138720,9623798
3191,8553533,3537760,7766663
3195,4170336,9352290,4884649
3199,6567140,3697802,4287003
3200,8061507,5544247,11071040
3201,10129325,7407134,708776
3204,6211661,9517190,10334852
3209,7482242,6608972,10993207
3213,5098528,4015209,356010
3216,807005,1146493,5202030
3219,3642632,2741631,1943276
3223,10142890,3773119,8663983
3229,7548048,8980391,6067662
3240,8546797,3741401,8172742
3241,7169072,5333754,8816722
3244,1342229,10731208,10301710
3248,7168181,3016303,7367323
3249,8957138,6026931,11648187
3256,6441903,9878669,9868570
3271,7746932,7078509,8684160
3276,3483119,10640156,11196650
3290,9748369,10993983,7795332
3298,9061858,8052872,4859886
3305,7447390,11595357,10563177
3307,11699394,11070140,7332758
3308,10271708,3315510,3558847
3310,6114313,9650933,8971405
3312,4874256,6539016,9883840
3315,8971708,3903897,10692902
3319,8675685,9200006,6577900
3333,9618277,3013730,2957635
3341,10997028,8148290,8460437
3354,2044768,7799361,691483
3373,4359778,10186318,7377085
3378,8473413,11733594,8416016
3380,3343693,6566945,6710273
3388,11131002,1428916,10908425
3390,2667022,8585689,8006453
3393,9214208,11525475,4371498
3410,5508156,5225368,1825235
3413,10064128,11713650,9837699
3415,7710865,10277301,7600776
3417,1959497,6495310,11194047
3418,8160367,9841495,10509310
3420,10337119,8505858,7290440
3431,10368937,11487517,8623020
3443,6663840,5831343,5226664
3448,9644246,9172174,3498226
3458,9277149,11031708,10108340
3468,8528179,9065682,6155534
3470,2400531,8291667,7659097
3475,11445828,5721765,11550550
3477,7597822,9944160,9240271
3481,10507244,7211498,1072903
3485,11362774,2324352,4295453
3489,11351518,10939066,11550550
3494,10942140,11394999,8685265
3506,5927352,5890840,8662804
3509,5474646,8715626,7573580
3511,9535167,6288766,10568828
3521,6444842,2653289,913548
3523,1139475,6884150,8135413
3526,5235022,11682306,9721851
3536,7746413,5868344,10064910
3543,11114826,7351337,9288542
3544,11651510,10089019,11653594
3562,7418612,5834018,9003913
3568,3087090,11462920,6847679
3580,8877972,7423363,3963693
3591,7307696,8985211,2741403
3593,5401834,6247460,11451612
3595,8214830,11307068,3813983
3598,9622464,11329002,2303912
3601,4936986,8733418,4993899
3608,1513239,11334218,7953552
3616,9720150,10199157,11264030
3619,11438293,11322168,7979242
3624,11181638,7189965,7224718
3626,10569705,5138529,492625
3627,10370179,1535790,1112491
3628,9731331,10127445,7874583
3631,1855882,6511598,5010672
3633,10844795,11368663,5529858
3636,144600,10030763,6928213
3647,5465964,10699723,10070417
3650,4744816,8100103,7156428
3654,4692901,4941036,7989852
3661,9574381,9664512,9507126
3673,5858032,77342,10708911
3679,6366813,9404027,11170642
3683,1764299,423191,4066847
3693,8665500,5255698,11451879
3696,10725950,11429370,3278090
3698,11635233,8902583,7823807
3703,6584731,4905932,11291365
3711,4942083,20232,1781570
3714,11641957,10507244,8058551
3724,2826199,133701,3642585
3726,11660409,7401495,8855941
3728,7796380,11666394,342699
3730,11252877,10747702,4061873
3732,8111430,6598688,5864716
3740,7506465,2284117,6629849
3746,9925087,110186,11070759
3748,9218018,11282962,2825415
3749,822038,10600429,8062548
3754,792838,11283120,7578035
3761,6977666,10876827,4334183
3762,7486198,1351755,11664582
3764,8377684,6786920,3346690
3769,6353332,2842621,6322251
3770,10628382,9457851,7080077
3772,8686028,11593910,7510519
3776,7822516,11483219,8745398
3778,6625722,9748903,9187837
3781,5341101,2218228,11062540
3785,10704399,10677639,11351518
3796,1820839,6758068,9315471
3801,3083245,8416703,9408815
3802,8816746,9949581,8431224
3812,50575,3195518,6474913
3815,11005483,8944874,1965882
3816,7264641,2151795,656747
3817,7269650,10441158,7810410
3831,4849773,8164549,7869024
3833,11443623,9939175,390724
3835,9151476,7115704,3909737
3846,8269780,9514988,9608831
3852,2819249,11669369,8955425
3863,10779532,6069195,10658019
3865,10667734,7554409,7227811
3867,8242726,1855646,7235577
3886,3485456,11386373,8873074
3891,5007733,4586327,11112143
3892,8538276,5975040,3788808
3897,8299774,3442826,3744494
3904,8313699,10139365,11416596
3909,5811396,11569748,8871568
3911,8621941,9864040,746593
3913,9728164,11056816,11531734
3927,7245642,5098900,9756889
3930,7494436,7568471,9278717
3932,4887360,8566226,7405709
3940,10459292,3501653,232316
3941,8364391,10232886,5393722
3942,6198319,8667678,8140669
3943,11252655,9890415,7074130
3951,10042973,2437316,9686983
3957,11350254,7966594,8992313
3959,6344051,8218682,10289959
3960,1065890,9715886,7244156
3964,5976596,11698397,10776190
3965,7746512,9471676,7797298
3977,4334367,10635589,11533489
3978,11468255,8975492,11220169
3979,5306421,7150760,8105003
3984,1757224,10886558,160328
3986,11349591,10871577,3521931
3988,11267642,3099229,10949844
3991,11308027,7922804,9353412
3992,10001931,7218059,9147679
3994,9068980,10489956,9706975
3998,11363562,1082214,8416038
4003,6714020,4064026,2420875
4007,2766030,8381491,6120595
4008,2264687,10852494,7249592
4019,3832537,9021030,7262085
4023,3548996,3109887,1333179
4032,4495527,9748055,3802544
4038,11520556,9148970,7346585
4039,5656915,10593566,10108749
4040,10846241,270361,2433328
4045,7060931,7710109,6049079
4049,4905932,6652276,5170827
4055,10489849,10515858,2334628
4065,11527205,7506465,9925087
4068,2631016,9649989,8818994
4071,11497561,3066557,7055109
4079,6756019,6271875,10693319
4087,8796770,10813330,5964461
4088,6580668,1481583,7576284
4089,10840669,8621839,5664565
4091,8940609,9351817,8489979
4110,8148530,6341815,3773751
4113,2578653,7258624,8235683
4115,11088641,8257487,10445450
4116,11705041,10547076,11496682
4117,9072017,8267411,4672049
4118,8158795,735589,8319948
4120,4473374,7997125,7806143
4121,6786112,5508962,11208094
4124,11070759,7548048,2546374
4126,11470935,7970026,11145168
4128,7848731,10609928,8286032
4131,8689746,6804671,10956135
4139,9238532,3644885,2817020
4143,8031994,3632981,11625083
4152,3157626,10532128,7255276
4155,4074430,9188290,3277376
4161,6082359,10181520,6811917
4164,10813307,11708038,10351243
4165,8712293,6700963,5680682
4170,9654142,9806619,10321430
4173,10111719,2316495,6082622
4174,10631508,8307429,1609562
4181,10363322,6939843,4535993
4182,11646149,10057455,11468255
4183,911757,2808938,7798195
4195,11636544,7264319,10143125
4198,11581130,4704976,6584308
4203,4556288,4185843,7016506
4204,8589717,4600402,9766988
4211,10549277,9759720,7995731
4220,10181012,3735664,11420326
4233,7787472,9266693,9544760
4236,7452202,5492402,5449036
4241,6761091,3179344,10344027
4247,10016442,8404907,10524189
4249,5671516,10856049,6408594
4261,11714409,6905131,11115371
4262,2551362,2442867,10237068
4266,6251205,5403296,3741992
4268,9784946,1926284,9985932
4270,3967640,11648761,9999242
4276,10000691,10302702,8621600
4279,7343440,3423193,1836217
4284,1348489,11109380,1168036
4294,6633671,6826187,10394417
4297,11286159,2650785,9865871
4306,257288,10714925,7272912
4314,10175752,8260220,4089817
4315,8184976,6304688,166744
4317,602614,6869020,6522491
4331,8080535,7637298,7154609
4333,5984067,7382016,656564
4336,11077151,10562718,4139095
4340,10291829,5273155,10841474
4341,8633119,8150935,2061410
4348,2393526,11493491,11533643
4350,438618,1257152,4204379
4356,2108154,4249020,11182179
4364,3410059,11505298,3450810
4374,10264799,8528064,11568764
4381,9441908,7141543,6244949
4384,567080,7813263,4411089
4385,4366850,9756997,2234904
4391,262896,5863396,2731765
4392,7243678,8293382,7362967
4400,3465429,10734020,10785213
4406,6393654,10599870,6598703
4423,6367137,5693560,1620485
4424,1212690,10027815,7844143
4431,8001198,5027577,5395674
4433,9704487,11250509,9206716
4439,5233698,8981919,7373322
4440,3030694,11714174,7517441
4444,3635541,9910636,5849414
4448,3721770,8311481,8573635
4449,10736160,11176602,9687763
4451,7315398,5927437,8211226
4457,5305635,9861996,7375982
4459,7343440,3341024,9995436
4460,4066005,4277608,11105790
4461,11112395,10745621,7602289
4480,9180769,1713700,8684160
4484,6804105,6238695,11294832
4485,9285029,7062690,9862308
4497,801657,7946273,11172374
4500,6355539,6741577,9157081
4508,8977865,120578,11285935
4518,6510288,2833000,642042
4532,5442374,5411100,8960969
4551,9736505,4774150,9553702
4555,9184131,10663904,9574231
4564,10138137,5562054,11513343
4571,9966486,9670698,4484726
4591,11441564,4013348,302515
4594,2948361,11054029,8184284
4597,6721715,9204052,5002853
4610,621410,1453720,7780934
4613,3343570,9623982,2805638
4616,6579401,537399,11462141
4623,6179073,5989339,10025234
4628,684884,8096649,3884344
4630,5702911,8850396,2890344
4634,10732077,10787737,4164044
4638,11335277,9864602,11173965
4645,8532570,9517621,7140030
4656,4509511,11504641,7734635
4661,7155342,7244758,9278218
4663,6575013,7332634,5912661
4666,10558386,10379735,10956989
