,0,1,2
440,787,1376,94
442,1377,1868,2448
444,1976,1583,1355
446,1183,374,2512
448,2270,793,212
450,1308,363,1355
452,1155,836,1613
454,25,374,1376
456,1315,1375,1862
458,1333,905,764
460,1377,736,130
462,94,1311,1183
464,1311,1592,1159
466,799,1885,2567
468,374,1972,1613
470,2563,2028,1313
473,339,1547,1027
474,2205,1377,2217
476,1526,451,1311
479,1183,1585,1355
481,1885,94,1028
483,1483,584,1612
485,2535,1882,2164
487,1355,1612,905
489,1455,1342,1315
491,736,1277,1041
494,1587,2581,1613
496,1591,2511,1311
498,1966,1994,1613
500,1590,854,121
502,1100,641,1355
504,793,1180,1183
506,1315,1376,1609
508,2578,339,351
510,609,1311,2454
512,328,1180,1981
514,1313,1156,1594
516,1355,2510,1100
518,1450,328,2115
520,1597,1377,239
521,1567,1612,374
523,1603,1861,1355
525,2566,1478,1315
528,5,1315,1183
529,1313,2510,1355
532,1632,527,2220
533,150,1374,505
535,1027,1612,1590
537,1183,799,1158
540,787,1481,772
542,1612,1376,1377
544,1027,1991,796
545,1612,1377,1183
547,1315,777,697
550,1183,2140,137
553,1311,1027,1563
555,1377,179,1183
557,1180,1100,294
559,796,1498,2074
562,1586,1377,1112
564,1377,1150,1315
567,1355,1311,1376
568,793,2296,1655
571,1503,2140,1638
573,328,2000,5
577,1376,2530,1250
578,1587,1377,351
580,623,535,1315
582,812,1313,1027
584,2140,1612,799
586,2140,1861,1613
588,1653,1612,2517
589,1183,1377,1028
590,1347,1376,1028
592,94,1415,1308
593,1355,2028,2417
594,2055,1612,2524
596,1183,123,2357
601,1976,1145,1183
602,338,1376,1415
603,1612,1860,1609
606,621,1183,1027
608,1431,1180,188
610,1864,194,374
612,2035,1861,2005
615,1885,1586,1355
616,1951,2512,1311
617,1063,1099,1591
618,2524,2357,2385
620,438,338,1028
623,1315,2100,1099
625,2015,1376,1376
627,2437,1183,2140
628,1888,1613,2487
630,812,1315,1027
633,1609,1376,1355
638,2286,1183,94
639,336,1966,71
641,777,1315,1183
644,1183,1315,1609
645,94,1157,1377
647,483,1157,7
648,2511,1313,579
650,1861,1808,2586
653,1609,1919,2205
654,1612,1183,5
656,369,2487,1589
658,2512,749,121
661,1374,1315,2175
663,2080,1183,179
665,2623,2216,2316
667,374,2559,1311
668,1655,1351,1654
671,1315,1315,1315
673,1488,1129,1133
674,1355,5,1331
676,1183,2331,1315
679,2437,793,1313
681,1100,1375,1355
682,5,1377,1729
684,1355,2311,2598
686,1377,1848,1315
689,1355,796,1488
691,1603,2107,1355
692,828,179,2379
694,857,94,1972
696,391,338,1147
698,2221,223,1355
701,1183,1156,1360
702,1376,1653,1376
704,1075,94,1027
707,2087,2068,1183
709,1376,1861,2062
711,787,1918,1027
712,2314,223,1313
715,775,1141,749
717,535,1612,1183
719,1183,2512,338
720,1650,1595,339
725,1313,1587,1355
726,1390,2020,1183
730,1376,2347,1613
731,1355,2196,905
734,2512,1377,1418
736,775,1612,1355
737,1854,351,905
740,1654,2593,2346
742,369,1655,2589
743,1028,2400,2024
746,1183,1376,1609
751,595,1594,2524
753,374,328,1613
757,2117,1488,2341
758,2028,1613,3
759,1872,1315,1589
763,1099,1728,639
765,1183,1584,905
767,2398,1057,223
769,1099,671,876
770,1613,338,2057
772,1585,1584,1028
780,1377,1157,1993
782,1311,1976,1315
784,1183,2177,1719
787,351,1612,1493
796,562,504,1355
798,374,1613,351
805,1976,1583,1587
807,160,787,2194
809,905,1612,1180
811,1376,1315,1376
813,1377,1183,1027
815,2482,1027,1183
822,2074,1183,1376
824,1584,2254,2437
831,219,1479,2221
834,1613,1643,1589
835,1315,1525,2048
841,1377,1097,89
846,1141,1355,5
850,5,1355,1377
852,2524,1376,266
853,1595,854,1063
855,2580,2257,2041
857,1311,2524,996
860,374,2216,261
861,2443,1315,1612
864,5,1183,218
866,1359,1315,157
868,1313,22,1377
869,391,122,1377
872,1183,1943,179
874,43,1613,1624
875,1130,1609,1593
877,1609,2080,1315
880,1315,804,1355
881,1377,339,1183
884,2216,1156,1355
886,1155,2220,1183
887,1183,1376,1097
889,849,905,1377
891,1376,2597,2345
893,1376,1315,1315
895,639,905,1654
903,262,888,1355
905,1355,1156,1699
909,2216,219,1375
915,219,1741,1613
917,1377,1183,3
919,94,1888,2595
921,1611,1798,1981
927,2357,1609,1311
929,1315,1311,1159
931,328,669,1377
933,2089,1360,1159
937,1183,1633,2417
942,1155,1360,1028
953,2239,2312,1377
955,1154,1594,1588
957,2405,1027,2082
980,1864,2468,905
982,1612,125,336
1059,2151,2187,1789
1060,1585,1613,200
1063,1183,1376,1976
1064,391,1613,2216
1067,1376,1781,895
1069,128,2559,1612
1071,2545,1376,29
1072,1612,2375,5
1075,2524,2512,1183
1077,1376,793,1183
1078,1375,1183,1613
1080,1313,1612,351
1082,1157,2123,1861
1085,1377,2209,1609
1086,785,223,37
1107,1154,1861,2327
1112,339,1157,1183
1929,2605,2417,1129
